EmployeeID,FirstName,LastName,Department,JobTitle,HireDate,Salary,BonusPercent,City,State,Country,Email,PhoneNumber,PerformanceScore,ManagerID,LeavesTaken,OvertimeHours,ProjectsHandled,Gender,Age
624,Jose,Cortez,IT,Analyst,2017-10-04,108299.84,5.57,Carolstad,Virginia,India,darnold@yahoo.com,+1-939-289-5991x24818,Excellent,18,2,19,10,Female,55
625,Tyler,Lewis,Finance,Analyst,2016-10-01,90658.79,17.37,North Thomas,Oklahoma,India,williamking@yahoo.com,001-139-393-3117x624,Average,41,8,13,12,Female,47
626,Richard,Williams,HR,Executive,2020-09-16,85666.74,5.01,Port Meganport,New Jersey,India,timothyayala@howard.com,(375)800-2750x57415,Excellent,2,7,4,7,Male,30
627,Julie,Snow,Operations,Coordinator,2018-08-08,70895.8,10.08,Rebeccaville,Pennsylvania,India,christopher57@yahoo.com,704.159.7323x567,Average,18,8,47,5,Female,44
628,Jesse,Stevenson,IT,Analyst,2023-07-26,52595.58,5.36,New Lisaborough,Washington,India,jonathancarter@meyer-skinner.biz,127-968-2730,Good,21,30,22,14,Male,25
629,Jennifer,Rice,IT,Executive,2019-01-28,112008.75,5.79,Oliverfort,Alaska,India,cheryl33@owen.com,5831129260,Poor,20,14,44,3,Male,53
630,Dwayne,Roth,HR,Manager,2017-12-15,76021.52,13.25,Davidsonbury,Missouri,India,pescobar@frank-patton.com,(758)109-7276,Excellent,42,20,21,8,Male,53
631,Alice,Ruiz,Finance,Coordinator,2016-11-15,31514.24,18.92,Lake Michael,Ohio,India,lucaswoods@bennett-jones.info,(301)337-8382x966,Good,5,16,12,2,Female,47
632,Christopher,Gibson,Finance,Executive,2017-09-22,51827.59,8.23,New Steven,Mississippi,India,jennifer67@moody.info,+1-446-813-4794x46344,Excellent,40,13,22,7,Female,24
633,Anthony,Hall,Marketing,Manager,2024-09-09,79661.3,7.59,West Christophertown,Florida,India,pruittalyssa@young-english.biz,3741981251,Poor,48,3,35,12,Female,30
634,Anita,Peterson,Marketing,Analyst,2017-03-30,48787.7,17.41,North Katherine,Oklahoma,India,washingtonkenneth@harris.com,725-368-7446,Poor,35,23,13,13,Female,33
635,Sheryl,Mooney,Operations,Coordinator,2025-03-17,54991.24,13.97,Jennifermouth,Virginia,India,matthew36@gmail.com,550-756-7376,Average,16,10,34,5,Male,54
636,Ann,Jones,Operations,Manager,2019-02-15,61587.76,18.67,North Vanessa,South Dakota,India,jenkinsspencer@mcguire-huerta.com,+1-524-759-8096,Poor,8,8,34,5,Male,47
637,Mitchell,Jones,Operations,Manager,2016-07-30,107052.38,18.04,North Maria,Alabama,India,adam86@khan-robles.com,+1-380-534-6544x05156,Good,43,17,42,7,Male,51
638,Amy,Gardner,Finance,Analyst,2023-05-23,111897.11,19.34,Fordberg,Arizona,India,johndavis@hotmail.com,(077)712-0111x370,Poor,49,21,4,4,Female,44
639,Sharon,Levine,Marketing,Executive,2017-04-08,107986.46,5.18,Lake Kennethland,California,India,millerbarbara@jones-stone.com,4957998462,Poor,6,22,43,9,Male,42
640,Monica,Gonzalez,IT,Developer,2024-01-21,50625.63,13.71,West Amandamouth,Idaho,India,georgepowers@thomas.com,+1-169-617-9479,Good,49,17,16,3,Female,51
641,Mitchell,Baker,Finance,Developer,2021-11-05,91888.98,7.31,Dustinside,Ohio,India,kimberlyhart@fox.com,+1-634-778-7418x848,Excellent,2,10,8,8,Female,45
642,Cory,Welch,IT,Developer,2020-04-15,95407.91,12.07,North Abigail,Wisconsin,India,connor29@hernandez.com,935.355.9220x816,Good,26,28,12,14,Male,30
643,Kimberly,Dillon,Finance,Analyst,2025-04-02,111118.15,11.18,New Suehaven,Ohio,India,elizabethjensen@mcdonald-riley.com,9841195955,Average,13,19,28,15,Female,23
644,Julia,Williams,HR,Developer,2023-10-14,58871.03,7.11,North Johnberg,New Hampshire,India,bkoch@griffith.com,020.818.8258x19223,Excellent,26,20,15,1,Male,29
645,Brian,Lee,HR,Developer,2025-05-10,39480.06,19.01,Garystad,Rhode Island,India,wesleyrichardson@yahoo.com,001-907-654-0538x9267,Average,22,12,43,2,Female,59
646,Amanda,Kelly,Marketing,Coordinator,2021-10-11,42326.87,8.67,Port Mauricemouth,Utah,India,franciscomarshall@anderson-chang.com,004.368.3937x4977,Average,34,15,48,4,Female,56
647,Christian,Moyer,Marketing,Manager,2016-09-12,54363.96,9.15,New Kenneth,Maine,India,adavis@gmail.com,608.883.7262x159,Good,27,5,11,15,Female,49
648,Jennifer,Williams,IT,Executive,2023-07-02,116172.51,6.75,East Kenneth,Wisconsin,India,valeriesanchez@hotmail.com,(005)642-5938,Average,27,0,28,10,Female,27
649,Victor,Anderson,Finance,Developer,2023-05-17,112407.75,17.64,Kingport,Vermont,India,kcollins@kennedy.org,5828405112,Good,14,30,15,10,Female,46
650,Rebecca,Cox,IT,Analyst,2021-08-10,95965.76,14.13,Rochaside,Idaho,India,megantownsend@fernandez-wilson.org,087.701.4938x560,Poor,36,20,20,11,Male,25
651,Kevin,Young,Finance,Analyst,2019-11-21,30718.08,16.52,South Mark,Kansas,India,balldonald@williams.com,+1-020-997-0774x8031,Good,12,26,46,11,Male,35
652,Kayla,Meza,Finance,Manager,2024-05-04,51446.71,11.69,Cynthiatown,New Jersey,India,tyronehoward@cooper.com,490.753.4020,Good,41,23,42,15,Female,26
653,Brittany,Gibson,HR,Developer,2023-09-16,58763.81,13.2,East Catherine,Michigan,India,rothcorey@young-valdez.com,001-720-474-8508x5204,Good,19,29,29,14,Male,50
654,Mark,Nicholson,HR,Executive,2018-12-23,56085.72,14.25,Port Joshua,Idaho,India,georgewatkins@hamilton-phillips.info,(213)448-1586x7525,Poor,45,19,49,4,Male,38
655,Andre,Robinson,Finance,Manager,2023-09-26,84952.86,18.84,Port Felicia,Ohio,India,marymartin@gmail.com,001-912-804-3254x5243,Excellent,4,28,39,2,Male,54
656,Cynthia,White,HR,Analyst,2016-08-31,42420.82,14.38,Lisaside,Alabama,India,jacoballen@estrada.com,799.040.4147x86250,Poor,16,9,34,6,Male,43
657,Kristin,Booth,HR,Coordinator,2023-09-16,48355.82,16.79,West Shannon,Indiana,India,karen02@padilla.com,+1-473-245-5080x978,Good,18,15,46,13,Male,31
658,Brandon,Long,HR,Executive,2022-12-16,90971.92,6.33,Jennifermouth,Maryland,India,alvarezdawn@mccann-murray.info,(907)866-7181,Excellent,10,5,1,14,Male,42
659,Rodney,Mosley,IT,Analyst,2023-05-01,112799.94,18.95,East Marissaland,Connecticut,India,sarah52@hotmail.com,(840)348-6209x62672,Excellent,19,2,7,15,Male,47
660,Timothy,Hunter,HR,Coordinator,2020-08-10,55737.11,7.93,Jaredhaven,California,India,vasquezrebecca@walker-mitchell.biz,+1-055-749-0137,Poor,9,10,27,14,Male,23
661,Peter,Moore,HR,Manager,2018-01-18,117516.88,20.0,Port Aliciaville,Georgia,India,valerie89@ortiz.net,0340735134,Average,34,30,24,10,Male,23
662,Jason,Rodriguez,IT,Executive,2019-04-13,83758.19,6.67,East Marcuston,Florida,India,kwashington@hotmail.com,469.455.4338x23788,Excellent,20,5,25,11,Male,26
663,Mary,Roberts,Operations,Coordinator,2024-02-04,78671.75,8.78,East Teresa,Maine,India,dennis77@parker.com,(204)852-4624x553,Excellent,6,12,4,12,Male,24
664,Jason,Warren,Operations,Executive,2022-04-08,38312.29,18.75,Mathewsmouth,Missouri,India,elopez@howell.info,+1-232-149-8578x83935,Poor,20,16,44,3,Female,27
665,Jennifer,Costa,HR,Executive,2018-07-13,85429.25,9.41,East Kimberlyburgh,Oklahoma,India,torrescarlos@gross.com,3336156938,Poor,13,2,3,15,Female,49
666,Jill,Young,IT,Executive,2015-09-12,89529.82,7.67,Lake Tiffany,Nebraska,India,schapman@sellers.info,(391)193-4866x4856,Excellent,30,24,39,4,Female,46
667,Carla,Wright,Operations,Executive,2021-07-06,60161.79,13.12,Boydfort,Wisconsin,India,brenda20@moore.info,9637569445,Good,49,11,9,15,Male,29
668,Linda,Nichols,IT,Executive,2022-01-21,47682.22,6.71,Walshview,Arkansas,India,patricia35@yahoo.com,1025663571,Good,12,25,4,9,Female,60
669,Raymond,Davenport,Marketing,Developer,2018-05-09,63968.92,9.62,Reginaldburgh,Delaware,India,mckinneyerica@johnson.com,+1-428-393-7807x1463,Good,36,16,19,14,Male,55
670,Brian,Becker,HR,Analyst,2023-06-02,33703.52,12.24,Denniston,Delaware,India,garyeaton@gmail.com,295.328.9757x17686,Excellent,49,1,3,7,Male,28
671,Luis,Edwards,IT,Executive,2022-09-08,115518.61,11.64,Millschester,Hawaii,India,krystal03@weaver.com,001-568-233-9431x1223,Average,32,9,32,5,Male,32
672,Daniel,Davis,HR,Developer,2020-05-02,48368.26,12.39,Lake Travis,South Dakota,India,jodyadams@pierce.org,(934)617-4006,Poor,31,19,9,5,Male,33
673,Anthony,Carpenter,IT,Analyst,2019-03-20,64648.17,9.61,Shannonfort,Illinois,India,christianroth@mcknight.com,001-013-225-0610,Good,5,18,46,15,Male,35
674,Deborah,Chavez,Finance,Executive,2022-09-02,54007.79,11.14,Lake Alexismouth,New Mexico,India,codyhebert@yahoo.com,809.610.5370x394,Excellent,43,10,13,11,Male,39
675,Elizabeth,Frye,Finance,Manager,2015-09-26,95394.56,6.86,East Manuelstad,Maine,India,margaret62@gmail.com,001-076-552-5984,Good,33,29,38,8,Male,32
676,Julie,Perez,IT,Developer,2016-08-31,65356.75,18.12,Port Chelseaton,South Dakota,India,cfreeman@mcmahon-joseph.info,+1-438-021-6903x31490,Excellent,31,27,32,13,Male,41
677,Cory,Walker,Marketing,Executive,2017-05-02,118442.39,12.17,Myerston,Arkansas,India,chungdennis@hotmail.com,208.207.3443x37016,Excellent,15,15,5,7,Female,34
678,Nathan,Allen,Operations,Analyst,2018-11-27,41826.88,8.49,Hobbston,Tennessee,India,tshaffer@gmail.com,(698)476-1402,Average,18,22,18,5,Male,48
679,Teresa,Hernandez,HR,Manager,2017-05-02,78090.98,9.4,Deleonchester,Delaware,India,thicks@yahoo.com,8893968659,Poor,35,11,30,1,Female,52
680,Jesse,Frank,Operations,Coordinator,2020-06-06,35493.93,14.24,Hardinview,Montana,India,alanrosario@glover.info,(930)960-6492x1046,Poor,50,24,17,6,Female,53
681,Lisa,Williams,IT,Coordinator,2018-12-10,68124.86,13.36,Port Jerryport,Montana,India,hernandezalicia@hotmail.com,(710)575-4070x63049,Excellent,18,5,13,9,Female,33
682,Elaine,Porter,Marketing,Developer,2017-01-08,62535.96,18.89,West Kara,Colorado,India,allenmichael@brown.com,279-450-3405x598,Poor,5,2,37,1,Male,40
683,Shane,Hall,Operations,Executive,2024-01-23,111526.95,13.74,Hansenbury,Hawaii,India,robert26@duarte.info,(475)645-1237x654,Average,8,25,40,5,Female,51
684,Austin,Harris,HR,Developer,2019-06-14,39007.37,9.17,Jodiside,Alaska,India,qbaker@torres.info,001-659-783-6049,Good,26,21,22,7,Male,33
685,Brandi,Reese,Operations,Developer,2023-05-30,95114.05,9.09,New Alexandrashire,Oklahoma,India,roberta68@wood-stewart.com,394-539-9354x32207,Average,39,3,5,14,Male,38
686,Joshua,Booth,HR,Analyst,2018-06-03,55689.95,18.97,Garciamouth,Tennessee,India,warnerbrianna@parker.com,3228753142,Average,44,25,13,4,Female,45
687,Michelle,Gamble,Finance,Coordinator,2021-03-21,70106.37,17.2,North Georgefurt,North Dakota,India,rebeccanewman@brown.com,(514)609-4000x164,Good,19,5,22,1,Female,25
688,Michael,Kirk,HR,Manager,2021-06-06,87072.87,11.29,North Diana,Tennessee,India,goodwinjamie@moore.com,+1-989-935-7298x919,Excellent,39,18,35,2,Male,56
689,Courtney,Mullins,Finance,Developer,2021-04-30,72983.32,19.19,Danielshire,South Dakota,India,griffinkatie@gmail.com,940.143.6662x2434,Excellent,37,18,45,6,Male,56
690,Meghan,Greer,Finance,Executive,2020-01-23,48841.19,14.44,Stricklandton,Pennsylvania,India,jennifersmith@yahoo.com,+1-510-281-4646x301,Poor,28,16,11,4,Female,57
691,Allen,Salazar,Operations,Analyst,2022-09-21,40475.5,9.93,Kennethfurt,Pennsylvania,India,gcannon@yahoo.com,(062)326-5968,Poor,47,8,16,14,Male,60
692,Danny,Davidson,IT,Executive,2018-05-24,39828.69,8.83,Andersonstad,Utah,India,zmurillo@yahoo.com,+1-735-675-0069x433,Good,45,24,7,15,Male,58
693,Billy,Kelley,IT,Analyst,2023-02-18,51133.41,12.83,West Stephenmouth,New York,India,william92@pacheco.com,+1-586-344-8180,Excellent,10,15,11,12,Female,23
694,Jennifer,Edwards,Marketing,Manager,2025-05-07,103324.36,16.67,North Lance,South Carolina,India,cynthiaevans@king-thomas.com,199-220-6149x6609,Good,44,10,20,7,Female,59
695,Mikayla,Robinson,Finance,Executive,2024-03-06,74859.31,11.51,Frazierstad,Minnesota,India,davidharrison@yahoo.com,826-959-5481x449,Average,39,22,31,2,Female,45
696,Sarah,Hughes,Marketing,Coordinator,2024-03-31,66906.05,11.32,East Christinafurt,Wisconsin,India,tylerkennedy@burns-hunter.info,(241)306-4708x72458,Average,16,16,34,7,Male,43
697,Kimberly,Ross,HR,Analyst,2024-02-23,100383.67,19.65,Douglasmouth,South Carolina,India,tracy25@smith-waters.com,001-448-655-3410x942,Good,38,5,41,3,Female,23
698,Eric,Salazar,Marketing,Manager,2022-12-02,107478.58,8.34,Harpershire,Florida,India,bryan92@reeves.com,887.467.8921,Excellent,36,13,12,5,Female,46
699,Christopher,Douglas,IT,Analyst,2016-02-16,107725.26,17.68,North Cheryl,Vermont,India,yrussell@english-gilmore.com,+1-875-199-3063x799,Excellent,33,0,50,13,Male,40
700,Donna,King,IT,Developer,2015-10-22,114465.66,11.04,Knightland,Iowa,India,monroejoshua@yahoo.com,+1-942-849-1538,Average,40,13,7,6,Male,25
701,Jamie,Johnson,Marketing,Coordinator,2017-05-03,95027.12,11.49,Rachelfort,Illinois,India,jimenezkaren@yahoo.com,956.163.7297,Average,19,24,45,3,Male,45
702,Lydia,Stafford,Operations,Analyst,2025-04-01,66082.75,14.01,Carlville,Idaho,India,cindy62@berry-orr.biz,574-237-3752,Good,48,2,29,5,Male,33
703,Robin,Elliott,IT,Analyst,2023-05-11,97200.26,18.53,South Mary,Connecticut,India,jessica69@leonard-harrison.com,255-348-3378,Excellent,13,12,4,2,Female,59
704,Stacey,Baker,Finance,Developer,2015-08-29,31150.63,14.86,West Willieview,New Jersey,India,noahhopkins@yahoo.com,369-738-3485,Average,11,12,27,3,Male,43
705,Joel,Mercer,Finance,Executive,2025-02-16,117543.78,10.24,Port Jenniferbury,New Mexico,India,lambertmegan@hotmail.com,2723822094,Average,23,1,7,12,Male,51
706,Rhonda,Stuart,Operations,Coordinator,2021-12-12,108705.92,16.26,Willisside,California,India,alexis58@yahoo.com,(458)826-5969x947,Excellent,31,2,9,6,Male,32
707,Christopher,Kline,HR,Coordinator,2025-02-27,116153.61,6.86,Port Bradley,Utah,India,jeremyschmitt@turner.info,777-153-0496,Excellent,18,1,35,7,Male,57
708,Kristin,Cherry,Operations,Analyst,2022-05-21,39626.46,15.23,Port Austinbury,Idaho,India,martineztamara@weaver-carroll.org,921-405-3450x716,Poor,28,14,9,3,Male,23
709,Benjamin,Cannon,Operations,Manager,2025-04-22,100269.16,8.94,Tiffanyville,New Mexico,India,nlewis@yahoo.com,(166)466-3308,Poor,30,24,2,12,Male,34
710,Stephen,Holland,Operations,Developer,2023-08-05,57819.01,5.77,East Cynthiaside,Nevada,India,apena@porter-alvarez.biz,818-435-1175x12135,Excellent,17,19,27,13,Male,28
711,Carolyn,Warren,Finance,Executive,2017-12-08,41626.57,10.79,Faulknerburgh,Nevada,India,rebecca98@lee.com,(826)673-7136,Poor,15,5,4,11,Male,54
712,Amy,Marks,IT,Analyst,2016-03-29,36812.87,18.47,South Christopher,Kentucky,India,tiffany68@gmail.com,538-991-6514,Good,27,3,20,8,Male,45
713,Sarah,Leonard,Finance,Executive,2020-05-22,35992.92,9.82,New Jeffery,Delaware,India,lindamartinez@hotmail.com,121-745-8480x07045,Poor,15,23,20,7,Female,52
714,James,Hall,Operations,Executive,2025-08-01,78102.71,8.67,South James,Montana,India,gwood@yahoo.com,(177)890-7036,Poor,42,15,32,4,Female,42
715,Jennifer,Ellis,IT,Analyst,2024-08-20,119793.85,10.11,Tracymouth,Nebraska,India,enoble@yahoo.com,648-009-6913,Poor,48,16,22,2,Male,57
716,Laura,Taylor,Marketing,Analyst,2025-01-01,72752.86,15.65,Calderontown,Georgia,India,tjohnson@gmail.com,001-432-491-9948x06725,Good,4,10,5,15,Male,37
717,Robin,Bush,Marketing,Manager,2019-06-06,67594.36,17.32,Gonzalezbury,Hawaii,India,pedro85@gardner-jenkins.biz,518.455.6972,Good,10,15,22,3,Female,32
718,Cameron,Brooks,HR,Coordinator,2019-07-16,73413.87,15.52,Cassiemouth,New Jersey,India,ryan10@mcintyre.com,001-435-104-1084,Poor,45,8,50,15,Female,26
719,Megan,Larson,Operations,Coordinator,2019-03-09,65323.43,18.17,East Ryan,New Hampshire,India,maria25@gmail.com,0498562864,Good,12,4,17,11,Male,34
720,Christopher,Mejia,Operations,Executive,2020-11-02,63557.26,15.82,Torresville,Virginia,India,pbaird@hayden-perry.com,001-815-329-9875x348,Good,42,7,17,9,Male,29
721,Teresa,Gutierrez,HR,Manager,2024-03-14,45372.49,9.48,North Juanbury,Virginia,India,nathanrobinson@carroll.com,(702)265-6675x519,Excellent,16,18,36,12,Female,45
722,Christopher,Johnson,Finance,Coordinator,2020-04-21,71770.31,18.64,Lake Danafurt,Hawaii,India,jasminpope@mayer.info,+1-553-633-2828x85408,Poor,45,21,34,12,Female,52
723,Greg,Savage,Marketing,Manager,2022-04-01,31058.0,13.68,Carterhaven,South Dakota,India,clarkpatricia@hotmail.com,001-038-155-1923,Excellent,5,1,44,1,Male,57
724,Micheal,Miller,Operations,Executive,2022-06-01,69579.26,18.92,North Cody,Vermont,India,thompsonrobert@gmail.com,7756725522,Excellent,48,0,11,1,Male,51
725,Deborah,Davis,Operations,Coordinator,2024-12-02,80197.44,7.73,New Kimberly,Maryland,India,claire81@allen-randall.com,001-689-373-5762x673,Average,14,17,45,14,Female,46
726,Caitlin,Boyd,Finance,Analyst,2020-07-09,61389.69,15.86,Lake John,Maryland,India,rossstephen@thompson.net,476.913.0096,Excellent,45,24,1,7,Male,57
727,Richard,Harris,IT,Manager,2018-02-16,76660.14,14.9,Garyborough,Georgia,India,qsolomon@wood.com,+1-327-119-5174x424,Good,42,2,37,14,Female,23
728,Robert,Bell,Finance,Coordinator,2020-05-26,78047.9,19.9,Watsontown,Vermont,India,lturner@rice.info,(296)692-6768x78355,Good,21,18,6,11,Male,46
729,Monica,Davis,IT,Manager,2021-11-16,70808.52,8.16,Natalieview,Illinois,India,alexis34@williams-terry.org,+1-792-496-4968,Good,23,20,31,4,Male,38
730,Jason,Glass,Finance,Executive,2024-09-08,72281.03,5.9,East Kim,Nevada,India,gabriel94@yahoo.com,756-871-8512x169,Excellent,33,24,5,13,Male,22
731,Mandy,Kim,HR,Executive,2023-03-12,113984.86,6.47,Greenburgh,Alaska,India,kbutler@robertson.com,001-615-345-6356x92989,Excellent,11,15,29,12,Male,42
732,Deanna,Moses,Marketing,Coordinator,2021-02-05,67276.08,18.48,Wesleystad,Louisiana,India,ichambers@yahoo.com,001-931-498-3637x71208,Good,16,2,27,4,Male,29
733,Noah,Leonard,HR,Analyst,2020-03-22,107638.18,5.25,Lake Noahchester,Maine,India,wwilliams@farrell-garcia.com,712.623.6449x02220,Poor,25,10,4,5,Female,57
734,Robert,Shaw,IT,Coordinator,2016-01-23,118512.79,10.91,Diaztown,Ohio,India,eramirez@yahoo.com,(691)035-0612x442,Good,49,5,29,9,Male,48
735,Jose,Collins,Finance,Executive,2019-06-13,102931.72,12.94,Williamchester,Iowa,India,pthomas@hotmail.com,+1-893-821-5511x19687,Good,47,3,38,6,Female,55
736,Bradley,Vang,Operations,Manager,2017-12-31,100512.47,7.62,Lake Nicolemouth,Arizona,India,mmorrison@gmail.com,+1-351-804-9064,Average,29,10,48,13,Female,53
737,William,Bates,Operations,Coordinator,2023-03-16,30409.72,16.77,Blackberg,Iowa,India,meganortiz@harrell-parker.net,(264)543-0370x1046,Excellent,43,19,28,11,Female,29
738,Jessica,Baker,Marketing,Developer,2016-12-21,36011.05,18.52,South Stacey,Minnesota,India,rtapia@scott.info,(224)546-0603x31937,Excellent,36,9,31,15,Male,53
739,Denise,Murphy,HR,Manager,2017-07-13,98720.29,8.44,Lake Benjamin,Illinois,India,mhorton@williams.com,203.200.0455x4154,Average,16,20,26,4,Male,58
740,Melissa,Bell,Operations,Manager,2021-06-19,101823.39,10.64,Austinport,Alabama,India,reidamanda@gmail.com,154.844.1070x60367,Poor,50,0,13,5,Male,27
741,Mark,Shaw,Marketing,Executive,2023-08-13,66594.94,8.24,Georgebury,Florida,India,elizabethnguyen@yahoo.com,510-171-9859,Average,49,9,47,14,Female,54
742,Brian,Phillips,Finance,Manager,2022-03-29,95090.94,16.02,Rickyshire,Georgia,India,dmorgan@gmail.com,074-198-6399x916,Excellent,28,0,23,15,Female,40
743,Jonathan,Evans,Finance,Developer,2016-11-23,90442.6,7.38,East Meghanhaven,Texas,India,yarellano@smith.com,205-598-6098x649,Excellent,25,5,30,15,Female,28
744,Jennifer,Gonzalez,HR,Analyst,2020-12-19,38796.24,15.86,Ramirezfurt,Nevada,India,craig91@hotmail.com,183.046.2917x52694,Average,15,23,25,7,Female,28
745,Mark,Perez,HR,Executive,2021-07-24,33196.26,5.66,Markton,South Dakota,India,jeremy26@yahoo.com,001-384-461-1615,Poor,37,0,10,13,Female,35
746,Ashley,Cline,Marketing,Coordinator,2024-04-28,40901.4,17.44,Lake Nicoleberg,Montana,India,vazquezadam@yahoo.com,340.320.9117,Good,34,1,11,14,Female,59
747,Sydney,Williams,Operations,Developer,2023-11-21,101749.28,19.63,East Katherine,Wyoming,India,anthonygentry@green.net,262.162.9322,Good,24,10,45,3,Female,36
748,Ashley,Barnes,Finance,Executive,2022-07-19,97776.45,16.56,South Erinport,Louisiana,India,todd85@dawson.info,7105315642,Good,24,1,48,9,Female,31
749,Michael,Clay,Operations,Developer,2025-06-21,53161.81,14.99,Patelburgh,Hawaii,India,johngriffin@hotmail.com,769.338.7944x270,Good,46,5,34,1,Female,54
750,Henry,Shaffer,Marketing,Executive,2022-04-03,102548.98,15.36,West Kimberly,Pennsylvania,India,robertayala@hotmail.com,561.735.6526x19609,Average,10,17,17,1,Male,31
751,Emily,Hammond,Marketing,Analyst,2024-07-23,77858.49,12.56,Port Ian,New Mexico,India,williamselizabeth@hotmail.com,001-152-248-3178x356,Average,28,3,37,10,Female,42
752,Eric,Carr,Finance,Analyst,2016-02-20,116587.69,15.15,Jameston,Florida,India,xhinton@mcintyre-mccormick.biz,603-451-0508x337,Excellent,41,13,48,9,Male,24
753,Bianca,Smith,HR,Coordinator,2018-11-03,89103.12,16.29,North Christopher,Iowa,India,marie11@perkins.com,268-831-6053x663,Excellent,15,3,27,8,Male,54
754,Kurt,Nguyen,Marketing,Analyst,2022-10-29,76245.03,18.03,Christopherchester,Nevada,India,rtaylor@hotmail.com,(440)002-8589x562,Excellent,17,3,29,10,Female,24
755,Aaron,Stevenson,Marketing,Developer,2016-12-24,62217.85,8.37,New Adamberg,Vermont,India,vaughnjames@grimes-rice.biz,(543)834-2990,Good,36,3,35,10,Male,58
756,John,Mccoy,Marketing,Coordinator,2018-07-23,54923.46,7.7,Jacobville,Alaska,India,bradleyalisha@mccoy.com,3343608766,Poor,3,26,19,1,Male,50
757,Melissa,Williams,Operations,Analyst,2022-12-05,77226.8,12.92,Port Sandra,Maryland,India,williamsmaria@yahoo.com,+1-462-672-0361x23262,Poor,9,19,45,8,Male,50
758,John,Watkins,IT,Executive,2020-08-14,94960.56,6.74,New Kelseyborough,Delaware,India,klloyd@wolfe-brown.com,932-083-9845x40123,Good,23,22,1,15,Male,26
759,Louis,Miller,HR,Coordinator,2016-09-27,43177.21,6.49,South Joel,Delaware,India,anna67@hotmail.com,425.272.0596x2795,Average,44,3,9,13,Female,37
760,Barbara,Moore,Finance,Manager,2023-03-09,49273.39,8.86,Larryland,North Dakota,India,janeluna@herrera.com,285-243-3431x7260,Good,10,15,29,15,Female,51
761,Jessica,Reed,HR,Coordinator,2016-02-20,89915.46,5.37,North Jennifer,Idaho,India,christophercherry@clark.biz,(861)715-8286x312,Good,17,8,34,6,Female,55
762,Carolyn,Anderson,HR,Executive,2021-06-09,109527.89,7.85,East Pamela,Idaho,India,tiffanyjordan@gmail.com,(175)020-7622,Average,40,24,31,3,Female,29
763,Robert,Davis,Finance,Executive,2023-05-20,108056.56,11.15,New Amymouth,Indiana,India,wwilliams@clark.com,351-701-6354x6807,Good,22,21,43,12,Female,41
764,Jennifer,Petersen,Operations,Developer,2017-08-22,31504.6,18.11,Wardfurt,Colorado,India,kenneth50@elliott.net,+1-085-844-1534x2833,Poor,16,23,47,13,Male,57
765,Kevin,Macdonald,Marketing,Executive,2021-06-20,99871.83,12.96,Austinshire,Maryland,India,jamesbell@gmail.com,051-385-8284,Poor,21,29,45,5,Female,23
766,Matthew,Armstrong,Finance,Analyst,2019-11-30,31048.09,16.96,Thomashaven,Oregon,India,baileyrodney@jennings.org,5421707253,Good,5,8,47,10,Female,22
767,Kevin,Perry,IT,Executive,2021-02-08,82792.28,8.67,East Isaac,Connecticut,India,wjohnson@williams.com,001-379-317-1184x61438,Good,17,19,45,1,Male,32
768,Todd,Hamilton,HR,Developer,2021-11-05,77294.58,16.07,West Barbarastad,Massachusetts,India,bridgetcochran@coleman.org,839-969-3564,Poor,41,20,49,14,Female,44
769,Julie,Mcguire,Marketing,Analyst,2020-01-06,51247.71,10.21,Hawkinsbury,Oregon,India,bryanhays@gmail.com,770-646-8792,Excellent,21,19,29,8,Male,48
770,Amanda,Arellano,Marketing,Developer,2023-12-20,95793.95,13.22,Watsonland,Oklahoma,India,unichols@gmail.com,635.020.4949x27592,Good,42,20,29,7,Female,37
771,Pamela,Wilson,Finance,Executive,2017-04-03,37436.34,10.61,West Trevorbury,Illinois,India,jeffreytrujillo@hotmail.com,0366636028,Good,30,25,9,11,Male,53
772,Tiffany,Curry,Finance,Analyst,2019-12-06,46361.86,8.86,Angelaland,Virginia,India,lisahess@petersen.com,065.028.0871x528,Average,12,8,47,4,Male,51
773,Donna,Underwood,Finance,Executive,2021-02-27,41204.94,8.93,Jamesbury,Mississippi,India,rubiodaniel@hill.net,580.169.4673x126,Good,37,22,35,6,Male,31
774,Jared,Collins,Marketing,Coordinator,2021-08-25,106852.87,10.68,East Mary,Kansas,India,danaruiz@kaiser.biz,(748)902-1554x879,Good,12,10,3,15,Female,56
775,Travis,Walker,Marketing,Executive,2023-03-31,105561.03,15.13,South Caitlyn,Arizona,India,padillajared@nguyen-waters.com,9911277105,Good,49,4,35,3,Female,35
776,Timothy,Perry,HR,Executive,2024-12-16,70893.29,5.78,West Ryanton,Utah,India,cmitchell@hotmail.com,3167987039,Poor,40,22,20,11,Male,34
777,Anthony,Peterson,Operations,Executive,2025-07-30,62286.98,14.63,South Justin,South Dakota,India,maria27@gmail.com,(290)153-2739x1841,Good,49,9,37,15,Female,31
778,Christopher,Steele,IT,Developer,2017-06-07,34633.29,12.38,North Jeremyville,Delaware,India,aberger@medina.org,464.132.2234x123,Good,2,17,13,9,Female,53
779,Lawrence,Choi,HR,Coordinator,2019-02-03,107913.74,6.35,Bellport,Montana,India,anthonypatricia@stone.net,705.035.7647x65566,Poor,48,23,9,11,Male,52
